label,headline,search keyword,fake news rating
0," China, Philippines Territorial Claims Trigger Buoy Battle sa South China Sea",South China Sea,none
0, Pamamahala ng mga Tensyon sa South China Sea,South China Sea,none
0, Handa ang China na makipagtulungan sa Vietnam sa pag-uugali sa South China Sea- Premier Li,South China Sea,none
0, Inalis ng Asean ang joint drills palayo sa pinagtatalunang bahagi ng South China Sea,South China Sea,none
0, Ang mga bansa sa Southeast Asia ay nagpaplano ng navy drills sa pinagtatalunang South China Sea,South China Sea,none
0, Ang Asean ay naglalayong ipakita ang 'pagkakaisa' sa South China Sea drills,South China Sea,none
0, Ang mga aktibidad ng China ay 'major challenge' sa South China Sea: Kalihim ng Ugnayang Panlabas ng Pilipinas,South China Sea,none
0, Nag-deploy ang Malaysia ng support ship sa South China Sea kasunod ng panibagong EEZ incursion,South China Sea,none
0, Ang US at Pilipinas ay naglalaro ng isang mapanganib na laro sa South China Sea,South China Sea,none
0,Ang US aircraft carrier ay pumasok sa South China Sea bilang pagpapakita ng lakas habang ang Chinese naval ship ay bumibisita sa mga bansa sa Southeast Asia para sa pakikipagkaibigan,South China Sea,none
0, Ang misyon ng paggalugad sa malalim na dagat ay nagtatapos sa alon ng tagumpay,South China Sea,none
0, Nagpadala ang China ng bagong patrol ship na Haixun 03 sa South China Sea mission,South China Sea,none
0, Ang mga pagsubok sa nuke ng US Marshall Island ay sinisi sa South China Sea radioactivity,South China Sea,none
0, Malaki ang pagtaas ng banta ng militar ng China sa South China Sea: Taiwan,South China Sea,none
0, 'Ang banta ng China sa South China Sea ay mabilis na tumataas',South China Sea,none
0, Naka-deploy ang anti-submarine warfare frigate ng Navy sa West PH Sea,West Philippine Sea,none
0, Binuksan ng grupo ang mga aplikasyon para sa workshop sa pag-uulat ng West Philippine Sea,West Philippine Sea,none
0, Minamarkahan ng Pilipinas ang West Philippine Sea Territory Habang Naghaharap ang China-Vietnam Vessels,West Philippine Sea,none
0, Para sa mga naghahanap ng pakikipagsapalaran: Binuksan ng Palawan ang kontrobersyal na West Philippine Sea sa mga turista sa unang pagkakataon,West Philippine Sea,none
0,West Philippine Sea: Magtayo ng mga permanenteng installation para labanan ang Chinese - Carpio,West Philippine Sea,none
0, Ang Pilipinas at ang West Philippine Sea,West Philippine Sea,none
0, Hinihimok ng Akbayan ang gobyerno na dalhin ang isyu sa West Philippine Sea sa UN,West Philippine Sea,none
0, BFAR: Maaaring tumaas ang produksyon ng isda sa WPS kung walang 'hindering factor',West Philippine Sea,none
0, Ipinagtanggol ng China ang paglalagay ng mga boya sa West Philippine Sea,West Philippine Sea,none
0," Ang Filipino fishing boat, ang water cannon ng China na 'bullying' at ang South China Sea",West Philippine Sea,none
0, Kailangang suriin ng PCG ang 2 buoy sa West Philippine Sea,West Philippine Sea,none
0, Naglalagay ng mga boya ang Coast Guard sa ilang bahagi ng West Philippine Sea,West Philippine Sea,none
0, Hinahangad ni Bill na lumikha ng Center for West Philippine Sea Studies,West Philippine Sea,none
0, Sinabi ni Carpio na ang isyu sa West Philippine Sea ay dapat dalhin sa UN General Assembly: 'Manalo tayo doon',West Philippine Sea,none
0, Nagbabala ang mga mangingisda laban sa 'coordinated' fishing ban sa West PH Sea,West Philippine Sea,none
0,Sinimulan ng Pilipinas ang pagdadala ng mga turista sa pinagtatalunang Spratly Islands sa South China Sea,West Philippine Sea,none
0," 'Isang malaking bagay': US at Pilipinas, hinigpitan ang ugnayang militar",West Philippine Sea,none
0, China at isang code of conduct para sa South China Sea,West Philippine Sea,none
0, South China Sea: Sinabi ng Pilipinas na gumamit ang China ng 'military-grade' laser laban sa bangka,West Philippine Sea,none
0, Philippine Coast Guard: Buoys pa rin sa West Philippine Sea,West Philippine Sea,none
0, Mas maraming lokal na mangingisda ang nangingisda sa WPS,West Philippine Sea,none
0, Limitado ang bahagi ng WPS sa 'hindering factors' sa output ng fisheries -BFAR,West Philippine Sea,none
0, Ang Vera Files ay nakakakuha ng mga banta sa kamatayan sa pagsusuri ng katotohanan,VERA Files,none
0, Pahayag ng FMFA sa Mga Pagbabanta sa Kamatayan Laban sa mga VERA Files,VERA Files,none
0, Pahayag ng FMFA bilang pakikiisa sa Vera Files,VERA Files,none
0, Vera Files na naka-link sa unit ng US State Department sa likod ng mga outfit na 'fact-checking',VERA Files,none
0," Walang hula sa lindol na tatama sa Baguio, ilang lalawigan ng Luzon",VERA Files,none
0, Sisiyasatin ng CHED ang hakbang ng Laguna university na pigilan ang mga kritiko ng estudyante na makapagtapos,VERA Files,none
0, Ang pinakakanang Vox ng Spain ay bukas sa gobyerno ng koalisyon kasama ang mga konserbatibo ng PP,VERA Files,none
0, Ford Explorer recall na iniimbestigahan ng NHTSA; ang mga kotse ay kumilos nang mali kasunod ng pag-aayos,VERA Files,none
0, CHEd na imbestigahan ang pagtatanggal ng 2 estudyante,VERA Files,none
0," Binatikos ng mga kritiko ang pagsugpo ng alkalde ng San Francisco sa mga gumagamit ng droga, na nagpapataas ng mga alalahanin sa karapatang pantao",VERA Files,none
0," Maligayang pagdating sakay ng Aquidaban, ang Floating Jungle Supermarket",VERA Files,none
0, Inutusan ng labor relations commission ang Sunstar-Cagayan de Oro na bayaran ang mga manggagawa,VERA Files,none
0,"2023, Pagsusuri ng Ulat sa Pananaliksik sa Market ng Smart Hubs pagsapit ng 2030",VERA Files,none
0, Lucy Boynton Headlines ITV Series 'Ruth' Tungkol Sa Huling Babaeng Nakabitin Sa UK,VERA Files,none
0," Raps, isinampa laban kay Dera, 6 na tauhan ng NBI sa 'midnight ride'",VERA Files,none
0," 5 Singaporean ang nasagip malapit sa Maynila sa pagsalakay na kinasasangkutan ng halos 3,000 biktima ng human trafficking",Manila,none
0, Big Bad Wolf Book Sale Manila 2023 ay umaakit sa mga mambabasa sa lahat ng edad,Manila,none
0," The Sistine for the Senses: Ang mga fresco ni Michelangelo sa paningin, amoy, at tunog ngayon sa Maynila",Manila,none
0, Itinaas ng Maynila ang FTA sa EU bilang plataporma para sa pagpapalawak ng Asya,Manila,none
0, Kinansela ni Lewis Capaldi ang Manila concert noong Hulyo,Manila,none
0, 18 punong barangay sa Maynila ang ginawaran para sa mahusay na pagganap,Manila,none
0, DOT 12 stages 5th Treasures of SOX: A Travel & Trade Expo in Manila,Manila,none
0, Ang 'Unbranded Menu' ni Leo Burnett Manila ay iginawad sa Pilipinas ang tanging Lions sa Cannes,Manila,none
0," Metro Manila, Luzon, tinamaan ng magnitude 6.3 na lindol",Manila,none
0, Inilunsad ng Conrad Manila ang 'Legendary Chefs Series' kasama ang kinikilalang guest chef mula sa Bangkok,Manila,none
0,Mga destinasyong dapat puntahan sa Maynila,Manila,none
0, Wisma Putra na kinilala ang 134 Malaysians na nasagip mula sa Manila syndicate,Manila,none
0, Huminto ang Chinese Navy sa Maynila bilang bahagi ng South China Sea goodwill tour,Manila,none
0, Hiroshi Nakamura at NAP Complete White Lily-Inspired Our Lady of Lourdes Chapel sa Manila,Manila,none
0," Manila Doctors Hospital, Chiang Kai Shek College Renew Partnership",Manila,none
0, Dapat imbestigahan ang paglapag ng eroplanong militar ng US sa Maynila —Imee Marcos,Manila,none
0, Ang Big Bad Wolf Manila ay bumalik at narito ang mga bagay na kailangan mong malaman,Manila,none
0, Iniimbestigahan ng DENR ang mga posibleng paglabag sa reclamation ng Manila Bay,Manila,none
0," Boss Emong, Cluster rule Gran Copa de Manila",Manila,none
0," Kunin ang Maynila na magtatag ng konsulado sa Sabah, hinihimok ni Yong ang Putrajaya",Manila,none
0, Inilalagay ng pamahalaang pederal ang isang opisina sa Maynila,Manila,none
0," Si Lewis Capaldi ay nag-anunsyo ng break pagkatapos ng pakikibaka ng Glastonbury, kinansela ang mga pagtatanghal sa Asia kabilang ang Manila",Manila,none
0, Fast-Rising New Kpop Act NMIXX to 'Showcase' Wares in Manila June 30,Manila,none
0, Ang Manila Cathedral ay nagtakda ng papal visit exhibit,Manila,none
0,Ipinakita ni Joe Rogan ang Real-Time Fact Checking Skills Sa pamamagitan ng Pagkumpirma sa 'Thrilla in Manila' na Naganap sa Africa,Manila,none
0, Binuksan ng Canada ang imbestigasyon ng Titanic sub implosion,Manila,none
0, Nababahala ang Manila solon sa mga malawakang tanggalan ng Grab,Manila,none
0," Mas malaking food subsidy ang tinitingnan ni Tulfo para sa AFP, PNP",Tulfo,none
0, Iginiit ni Tulfo na repasuhin ang eye check policy sa pagkuha ng driver's license,Tulfo,none
0," Sara, Tulfo, Leni ang nangunguna sa presidential survey",Tulfo,none
0," Bumisita si Tulfo sa Dubai, nakipag-ugnayan sa mga OFW na nakabase sa UAE",Tulfo,none
0," Duterte, si Tulfo ang nangunguna sa mga taya sa Senado para sa 2025 polls - survey",Tulfo,none
0, Kinakatawan ni Tulfo ang Asia Pacific Group Bago ang Int'l Labor Conference Sa Geneva,Tulfo,none
0, Ang panukalang batas sa bahay ay naghahanap ng mga patakaran laban sa pambu-bully sa lugar ng trabaho,Tulfo,none
0," Sara Duterte, Leni Robredo, Raffy Tulfo nangunguna sa presidential bet sa 2028 — SWS survey",Tulfo,none
0," Anti-workplace bullying, 'tsismis' bill na inihain sa Kamara",Tulfo,none
0, Nagbabala ang Senador sa mga airline laban sa mga pagkaantala,Tulfo,none
0," Walang limitasyon sa mga airline na mag-overbook ng mga flight, sabi ng CAB",Tulfo,none
0, Sinusuportahan ng FFW ang batas sa pambu-bully sa lugar ng trabaho,Tulfo,none
0,Hinihimok ng commuter group ang pambansang pagpapalawak ng pag-aaral ng MC Taxi,Tulfo,none
0, Pinakikinggan ng ILO ang pag-amyenda ni solon sa karapatan ng mga manggagawa sa impormasyon,Tulfo,none
0, Gusto ni Solons ng awtomatikong refund para sa mga subscriber sa mahinang internet,Tulfo,none
0, Ang DMW ay tumitingin ng mas maraming pondo para sa mga serbisyo sa tulong ng OFW,Tulfo,none
0, Sa wakas ay nakilala ni Christian Merck Grey at anak na si Wolf ang ina ni Pam,Tulfo,none
0," Pokwang, naniniwalang mananalo sa kaso laban kay Lee O'Brian: ""Ako ang magwawagi""",Tulfo,none
0, Ipinagdiriwang ng anak ni Whamos Cruz na si Baby Meteor ang 5th-month milestone sa pamamagitan ng cute na photoshoot,Tulfo,none
0, NIA na sibakin ang isa sa apat na contractor sa listahan ni Tulfo,Tulfo,none
0," Ngayon ACT-CIS rep, si Erwin Tulfo ay pang-apat na miyembro ng pamilya sa Kongreso",Tulfo,none
0, Si Raffy Tulfo ay naghahanap ng imbestigasyon sa proseso ng 'anti-poor' ng pagkuha ng lisensya sa pagmamaneho,Tulfo,none
0,"Sara, Tulfo, Leni nanguna sa presidential survey | Hunyo 13,2023",Tulfo,none
0," VP Sara, Raffy Tulfo bilang 2028 presidential front-runners — survey",Tulfo,none
0," Inilagay ng SWS survey sina Sara Duterte, Raffy Tulfo bilang 2028 presidential front-runners",Tulfo,none
0, Sinabi ni Tab Baldwin na ang makasaysayang Araneta Coliseum ay ginagawa para sa 'espesyal' na FIBA World Cup,Rappler,none
0, Daan-daang Muslim ang nagtitipon para sa mga panalangin ng Eid'l Adha sa General Santos,Rappler,none
0, Ihatid ang 'pinakamalaking hamon' para sa World Cup habang ang mga organizer ng FIBA ay nagsasagawa ng pagsubok,Rappler,none
0, fifty fifty humingi ng suspension ng mga kontrata sa ahensyang ATTRAKT,Rappler,none
0, Pumanaw na si Davao Oriental Governor Corazon Malanyaon,Rappler,none
0, Nakatakas ang NLEX nang humampas ang SMB ng 19-point lead; Pinapanatili ng Meralco na walang panalo ang TNT,Rappler,none
0," 'Masaya lang ako': Tinanggal ni Eya Laure ang presyur sa debut ng PVL, nawalan ng dahan-dahan",Rappler,none
0, Ang dating US Marine ay umamin na hindi nagkasala sa pagpatay kay Jordan Neely sa New York subway,Rappler,none
0," PBA D-League MVP, kampeonato ang nagtulak kay Kevin Quiambao bago ang UAAP title chase",Rappler,none
0,"Pilipinas ay hindi pa 'masiglang mag-iimbestiga, mag-usig' ng mga krimen sa trafficking ng manggagawa - US",Rappler,none
0, Ang mga South Korean ay nagiging 1 taon o 2 mas bata bilang tradisyunal na paraan ng pagbibilang ng edad na binasura,Rappler,none
0," Nakaligtas ang Gilas Women sa Chinese Taipei para sa pambihirang tagumpay sa FIBA Asia Cup, umabante sa knockout round",Rappler,none
0, Idinemanda ni Trump si E. Jean Carroll para sa paninirang-puri matapos malaman ng hurado na sekswal niyang inabuso siya,Rappler,none
0," Muling nagsasama-sama ang mga pamilyang Muslim, ipagdiwang ang 'dakila ng Allah' sa Eid'l Adha",Rappler,none
0, 'Not getting any younger': Alyssa Valdez tempers expectations after PVL return,Rappler,none
0, Ang 5 unibersidad sa Pilipinas ay nalagay sa QS World University Rankings,Rappler,none
0, Ang reporma sa quota ng langis ng OPEC+ ay nagpapataas ng dominasyon ng Gulf,Rappler,none
0," Mahigit 2,700 biktima ng 'human trafficking' ang nailigtas sa Las Piñas",Rappler,none
0, Hinatulang guilty ng graft ang dating water firm executive sa Lanao del Sur,Rappler,none
0," Bumalik si Brownlee, ngunit kulang ang Gilas Pilipinas sa pagbabalik laban sa Estonia sa tuneup",Rappler,none
0, Si EJ Obiena ay nakakuha ng bronze sa huling pagkikita bago ang Olympic qualification,Rappler,none
0,"Sinabi ng korte na dapat harapin ni Trump ang mga paghahabol ng sibil na pandaraya sa New York, ihagis ang kaso laban kay Ivanka",Rappler,none
0," Si Larry Gadon ay nagkakaisang pinawalang-bahala ng Korte Suprema dahil sa misogynistic, sexist na pananalita",Rappler,none
0," Ang mga bansa sa EU, ang mga mambabatas ay umabot sa data rule deal na nagta-target sa Big Tech",Rappler,none
0, Maingat na inililibing ng mga magulang ang mga anak na babae ng NPA para maiwasan ang pag-bash sa social media,Rappler,none
0, Ang Cagayan de Oro ay nakakuha ng unang batch ng COVID-19 bivalent boosters,Rappler,none
0," Angela Bassett, Mel Brooks para makakuha ng honorary Oscars",Rappler,none
0, Ang mga lider ng Filipino American na magdaraos ng rally para sa Las Vegas senior inatake sa kanyang tahanan,Filipino,none
0, Nagtitipon ang mga Pilipinong Muslim upang ipagdasal ang Eid'l Adha 2023,Filipino,none
0, Ipinagdiriwang ng pamayanang Pilipino ang 125 taon ng kalayaan sa Historic Filipinotown ng LA,Filipino,none
0, Nahaharap sa deportasyon ang Filipino sa Paris matapos mabundol ng lasing na nagmamanehong empleyado ng Chinese embassy,Filipino,none
0, Nangangamba ang mga tagasuportang Pilipino na hindi makasali sa FIFA Women's World Cup,Filipino,none
0, Idinaos ng mag-asawang Pilipino ang marangyang 'Crazy Rich Asians'-inspired wedding sa Singapore,Filipino,none
0,"Taiwan na naghahanap ng mas maraming manggagawang Pilipino, pinag-iisipan ang alok na paninirahan",Filipino,none
0, Plano ang 'Rally Against Asian Hate' kasunod ng pambubugbog sa matandang Pinoy sa Las Vegas,Filipino,none
0, Ang Silverlens ng New York ay Tumaya nang Malaki sa Isang Ambisyosong Palabas ng Grupo na Nakakaakit sa mga Pilipinong Amerikano,Filipino,none
0, Pagbubukas ng Filipino restaurant sa Westfield Annapolis Mall,Filipino,none
0, Ang Kinabukasan ng Filipino Seafarer,Filipino,none
0, Pinarangalan ng bagong pageant ang kababaihan at kulturang Pilipino sa Idaho,Filipino,none
0, Gusto namin ng 'very robust' defense partnership sa India: Filipino Foreign Secretary Enrique A Manalo,Filipino,none
0, Nakuha ng mga Filipino grappler ang 4 na ginto sa UWG Asian Championships,Filipino,none
0, Ibinalik ng Kodiak Filipino American Association ang personal na pagdiriwang para sa Araw ng Kalayaan ng mga Pilipino,Filipino,none
0, Sikat na Filipino fast-food chain na magbukas ng bagong lokasyon sa East Bay,Filipino,none
0, Ang Filipino-American na ilustrador na si Mike Curato sa kanyang aklat na 'Flamer' at lumaki bilang isang baklang Katoliko,Filipino,none
0," Si Gela Atayde, grupong Pilipino ay sumali sa 2023 World Hip Hop Dance tilt",Filipino,none
0,Ang marketing firm na pag-aari ng Pilipino ay nanalo ng International Award sa Dubai,Filipino,none
0, Nagtatampok ang bagong Maypole restaurant sa downtown Wheaton ng Filipino-inspired na menu,Filipino,none
0, Ipinangako ng PBBM ang walang patid na suporta para sa mga Pilipinong marino,Filipino,none
0, Ang kulturang 'Woke' ay nakakaimpluwensya sa pag-uugali ng pagbili ng mga Pilipinong mamimili,Filipino,none
0," Ang mga batang Pilipino na madaling kapitan ng kapansanan sa paningin, ay nangangailangan ng regular na check-up",Filipino,none
0, Ang pag-atake sa ama sa garahe ay nagdulot ng takot sa pamilyang Pilipino-Amerikano,Filipino,none
0, Ipinagdiriwang ng Palengke Summer Party ang Filipino Community,Filipino,none
0," Mga watermelon cocktail, asparagus salad, pagkaing Filipino at higit pa: Mga trend ng pagkain sa Yelp Cleveland sa tag-araw para sa 2023",Filipino,none
0, Nanawagan ang Kalihim ng Panlabas ng Filipino para sa 'napakatatag' na Pakikipagtulungan sa Depensa sa India,Filipino,none
0, Ang Lihim na Pakikibaka ng mga Walang Dokumentong Pilipinong Naglilinis sa Netherlands,Filipino,none
0, Nakataas ang Filipino Startup Shoppable Business ng P63.9 Milyon sa Oversubscribed Pre-Seed Funding Round,Filipino,none
0, Pinahintulutan ng International Criminal Court ang muling pagbubukas ng pagsisiyasat sa mga pwersang panseguridad ng Venezuela,International Criminal Court,none
0,Isinasaalang-alang ng International Criminal Court ang pagsisiyasat sa mga paglabag sa karapatang pantao sa Venezuela,International Criminal Court,none
0, Ang International Criminal Court ay malamang na hindi uusigin ang mga sinasabing krimen sa digmaan sa Australia - ito ang dahilan kung bakit,International Criminal Court,none
0, International criminal court na maglunsad ng paunang pagsisiyasat sa Congo kasunod ng kahilingang mag-imbestiga,International Criminal Court,none
0, Kumilos ang South Africa na huminto sa ICC dahil sa warrant of arrest ni Putin — pagkatapos ay umatras,International Criminal Court,none
0, Nanawagan si Jacqui Lambie para sa pagsisiyasat ng International Criminal Court sa Australian Defense Force,International Criminal Court,none
0, Bakit malabong uusigin ng International Criminal Court ang mga sinasabing krimen sa digmaan ng Australia sa Afghanistan,International Criminal Court,none
0, Palaisipan ng International Criminal Court ng South Africa,International Criminal Court,none
0, Hiniling ng Congo sa internasyonal na korte na siyasatin ang mga di-umano'y mga krimen sa digmaan,International Criminal Court,none
0, Tamang hinahangad ng Canada ang pananagutan para sa mga Syrian sa International Court of Justice,International Criminal Court,none
0, Isang Panimula sa International Criminal Court,International Criminal Court,none
0, Sinimulan ng International Criminal Court ang pagsisiyasat sa nasirang Nova Kakhovka dam,International Criminal Court,none
0,Ang International Criminal Court ay Nagsisimulang Mag-imbestiga sa Pagpapababa sa Kakhovka HEPP - Zelenskyy,International Criminal Court,none
0," Sinimulan ng International Criminal Court ang pagsisiyasat sa pagkasira ng Kakhovka HPP, binisita ng mga kinatawan ang Kherson Oblast - Zelenskyy",International Criminal Court,none
0, Ang internasyonal na korte ng kriminal ay nagbukas ng opisina sa Venezuela sa gitna ng pagsisiyasat,International Criminal Court,none
0, Isinangguni ni Jacqui Lambie ang ADF sa International Criminal Court dahil sa diumano'y mga krimen sa digmaan,International Criminal Court,none
0, Ipinaalam ng International Criminal Court ang tungkol sa pagsabog ng dam sa Kakhovka: ang tagausig heneral ng Ukraine,International Criminal Court,none
0, Isinangguni ni Jacqui Lambie ang pamunuan ng ADF sa International Criminal Court na nagdedeklara na ang nangungunang brass ay 'nakakuha ng libreng pass' mula sa mga imbestigasyon sa mga krimen sa digmaan,International Criminal Court,none
0, Inaanyayahan ng senador ng Australia ang International Criminal Court na imbestigahan ang mga opisyal sa mga paratang sa krimen sa digmaan,International Criminal Court,none
0, Ang pamunuan ng ADF ay nag-refer sa International Criminal Court,International Criminal Court,none
0, Binuksan ng International Criminal Court ang Tanggapan sa Venezuela Sa gitna ng Probe,International Criminal Court,none
0, Hiniling ni Jacqui Lambie sa International Criminal Court na imbestigahan ang mga alegasyon ng mga krimen sa digmaan sa Australia,International Criminal Court,none
0,Ang mga matataas na pinuno ng ADF ay nag-refer sa International Criminal Court.,International Criminal Court,none
0, Hinaharang ng Pentagon ang pakikipagtulungan ng US sa mga internasyonal na pagsisiyasat ng mga krimen sa digmaan sa Ukraine,International Criminal Court,none
0, Kriminal na paglilitis laban sa Russia para sa mga krimen sa digmaan at mga krimen laban sa sangkatauhan: mahusay na mekanismo upang dalhin ang may kasalanan sa hustisya,International Criminal Court,none
0, International court prosecutor na mag-imbestiga sa mga krimen sa silangang Congo kasunod ng kahilingan ng gobyerno,International Criminal Court,none
0, Mga Pabula at Katotohanan Tungkol sa International Criminal Court,International Criminal Court,none
0, Ang Appeals Chamber ng International Criminal Court,International Criminal Court,none
0, Ang mga Umuusbong na Contour ng Saudi-Emirati Competition sa Southeast Asia,Association of Southeast Asian Nations,none
0, Ang mga bansa sa Timog-silangang Asya ay sumulong sa plano para sa mga navy drill malapit sa pinagtatalunang lugar ng South China Sea,Association of Southeast Asian Nations,none
0, Southeast Asia magtatakda ng 'mga guardrail' sa AI gamit ang bagong governance code -sources,Association of Southeast Asian Nations,none
0, Mababang priyoridad sa pagpopondo at kamalayan na humahadlang sa pagbaba ng methane sa sektor ng langis at gas ng Southeast Asia,Association of Southeast Asian Nations,none
0, Nagpaplano ang TikTok na pasiglahin ang negosyong e-commerce sa Southeast Asia na may bilyun-bilyong pamumuhunan,Association of Southeast Asian Nations,none
0, Nangako si Biden na makikipagtulungan ang US sa mga bansa sa Southeast Asia,Association of Southeast Asian Nations,none
0, Kung bakit kailangang tingnan ng US ang lampas sa pakikipagtunggali nito sa China at makipag-ugnayan sa Southeast Asia sa sarili nitong merito,Association of Southeast Asian Nations,none
0, Nagdaos ng espesyal na pag-uusap sa Myanmar ang mga ministrong panlabas ng Southeast Asia,Association of Southeast Asian Nations,none
0, Ang Non-GM Oil Meal Export ng India ay tumataas habang ang Europa at Timog Silangang Asya ay Nagtutulak ng Demand,Association of Southeast Asian Nations,none
0, Apat na biotech na kaganapan ang dadaluhan sa Timog Silangang Asya ngayong taon,Association of Southeast Asian Nations,none
0, NBI detention center chief sinibak matapos matagpuan sa labas ng pasilidad ang kapwa akusado ni De Lima - DOJ,De Lima,none
0," Hinihimok ng mga eksperto ng UN na palayain muli si De Lima, ipahayag ang matinding pagkabigo sa tinanggihang piyansa",De Lima,none
0,Bumaba ang hukom ng Pilipinas mula sa nakakulong na kritiko ni Duterte sa kaso ni Leila de Lima,De Lima,none
0," Hinahanap ng abogado ng VACC ang indirect contempt ruling para kina De Lima, Hontiveros at Lagman",De Lima,none
0," Ang mga kapwa akusado ni De Lima, mga tauhan ng NBI ay sumasailalim sa inquest para sa biyahe sa labas ng detention facility",De Lima,none
0, Hindi lang kalayaan kundi 'reparasyon' para kay De Lima - UN rights experts,De Lima,none
0, Hiniling ng hukom na pigilan ang paghawak sa huling kaso ng droga laban kay de Lima,De Lima,none
0, Nagre-recuse ang hukom sa kaso ni De Lima,De Lima,none
0, Inulit ng mga eksperto sa UN ang panawagan para sa pagpapalaya kay De Lima,De Lima,none
0, Hukom na humahawak sa natitirang kaso ng droga ni De Lima ay pumipigil,De Lima,none
0, Naghain si De Lima ng motion for reconsideration sa junked bail petition,De Lima,none
0, Ang Korte Suprema ay tumalon sa baril sa kaso ni De Lima,De Lima,none
0, Leila de Lima ang patuloy na paghahanap ng kalayaan,De Lima,none
0, Muntinlupa judge inhibits from De Lima's drug case,De Lima,none
0,Ang Pollo a la Brasa ng Peru at Aji de Gallina ay kabilang sa 50 pinakamahusay na rating na pagkaing manok sa mundo,De Lima,none
0, Sinigurado ng Cerro de Pasco Resources ang $25M na kasunduan sa pagpopondo para sa pagpapaunlad ng minahan ng Santander,De Lima,none
0," Ang Central ng Lima ay ang Pinakamagandang Restaurant sa Mundo, Ayon sa 50 Pinakamahusay na Organisasyon sa Mundo",De Lima,none
0, Mga layer ng kahulugan sa 'Momias de los Cóndores' sa Gallery Kayafas,De Lima,none
0, Hindi magbibigay ng piyansa ang hukom para sa dating mambabatas na si Leila de Lima bago ang paglilitis sa droga sa Pilipinas,De Lima,none
0, Leila de Lima na humiling sa korte na muling isaalang-alang ang kanyang pagtanggi sa piyansa,De Lima,none
0," Panalangin bilang protesta: Ang mga grupo ng pananampalataya ay humarap sa pulisya, nanawagan para sa kalayaan ni De Lima",De Lima,none
0, De Lima na mag-apela ng bail denial,De Lima,none
0, Gusto ng kapwa akusado ni De Lima na i-inhibit ng hukom ang kaso,De Lima,none
0," 'Seasons' starring Lovi Poe, Carlo Aquino premiering on Netflix July 7",Aquino,none
0,"Angel Aquino, Jake Ejercito, sumali sa cast ng 'A Very Good Girl'",Aquino,none
0, Pinuri ni coach Pat Aquino ang pagsisikap ng Gilas Women sa pagkatalo sa FIBA Asia Cup sa Japan,Aquino,none
0," Mark Leviste confirms relationship with Kris Aquino: ""Hindi lang happy, full of love, love, love.""",Aquino,none
0," Ang mga dating Pula NG Aristides Aquino ay Umalis sa MLB, Pumirma sa Japanese Club para sa 2023",Aquino,none
0," Walang utos na agawin ang 'Marcos jewelry' kay Kris Aquino, Margarita Cojuangco",Aquino,none
0, Nabubuhay ang pamana ni Pangulong Noynoy Aquino,Aquino,none
0, Hinikayat ni Kris Aquino ang anak na si Bimby na makipagkasundo kay James Yap,Aquino,none
0, América ay nagpaalam kay Pedro Aquino; announce ni Santos,Aquino,none
0, Kris Aquino Son Bimby To Pursue Showbiz Career,Aquino,none
0, Si Matthew Aquino ay kasama sa 25-man World Cup extended roster ng Japan,Aquino,none
0, Pumunta si Mark Leviste sa LA para alagaan si Kris Aquino; nagbibigay ng update sa kalusugan,Aquino,none
0," Mas malaki, mas mabilis na kababaihan ng Gilas na kapantay ng pinakamahusay sa kontinente — Aquino",Aquino,none
0,Nakalista si Matthew Aquino sa extended roster ng Japan para sa FIBA World Cup,Aquino,none
0," Mark Leviste on relationship with Kris Aquino: 'Hindi lang happy, full of love'",Aquino,none
0, James Yap talks to Dolly Anne Carvajal about reuniting with Bimby Aquino,Aquino,none
0," Samuel Muhula, Corazon Aquino, Dona Anyona, Alice Lakati At Lolem Ngong",Aquino,none
0, Nakumpiska ng mga ahente ang P4.9m halaga ng ecstasy sa Pasay,Aquino,none
0," Sinabi ni Mark Leviste na 'full of love' ang kanyang puso, nagbibigay ng update tungkol kay Kris Aquino",Aquino,none
0, Regalo ni Kris Aquino para sa 28th birthday ni Josh na ihahatid ng 'super special person'; Nakumpirma ang 5 kondisyon ng autoimmune,Aquino,none
0, Kris Aquino: Ang relasyon kay Mark Leviste ay isinapubliko nang walang pahintulot,Aquino,none
0, Naging emosyonal si Kris Aquino sa pagbabalik ng anak na si Bimby sa Pilipinas: 'He deserves to enjoy being 16',Aquino,none
0, Ipinaabot ni Kris Aquino ang pagmamahal sa anak na si Bimby sa kanyang pagbabalik sa PH,Aquino,none
0," NPA Sumigaw Dahil sa Blackmail, Smear Campaign Against MD, Others",NPA,none
0, Itinaas ng NPA ang Alarm sa Kampanya ng Smear,NPA,none
0," Ibinalik ng militar ang bangkay ng hinihinalang NPA sa Zamboanga del Sur, Butuan City",NPA,none
0, Sinabi ni Lady Zamar na ang desisyon ng NPA ay hindi nagbabago sa pagsubok ng panggagahasa,NPA,none
0, Napatay ng mga tropa ang rebeldeng NPA sa sagupaan sa Zambo Sur,NPA,none
0," Ang SAPS, NPA at gobyerno ng Western Cape ay bumuo ng task team para harapin ang karahasan sa taxi",NPA,none
0," Ang mga donasyon sa NPA ay in kind, hindi cash - justice dept",NPA,none
0," Mga rebeldeng NPA, napatay sa sagupaan sa Zambo Sur",NPA,none
0, Binuhay ng NPA ang Apapa Mini Water Works 15 Taon Pagkatapos ng Pag-abandona,NPA,none
0, Nire-rehabilitate ng NPA ang mga sira-sirang water works ng Apapa,NPA,none
0,Tinutukoy ng pulisya ang NPA bilang mga salarin ng Himamaylan massacre,NPA,none
